40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0

-721.18,-685.44,-650.25,-615.89,-580.38,-545.1,-512.34,-480.12

573.74,574.14,574.81,576.99,579.05,584.53,593.85,604.7

41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0

-720.94,-685.07,-650.18,-615.83,-580.43,-545.04,-512.05,-478.65

573.6,573.96,574.7,576.86,579.05,584.36,593.68,603.06

42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0

-721.55,-684.97,-649.87,-616.14,-580.95,-545.52,-512.37,-478.8

573.48,574.28,574.38,576.92,579.26,584.51,593.78,603.0

43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0

-721.7,-685.12,-650.0,-616.09,-581.17,-546.32,-512.67,-478.61

573.53,574.36,574.37,576.82,579.27,585.02,593.98,602.72

44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0

-721.6,-685.39,-649.95,-616.2,-581.23,-546.19,-512.77,-478.58

573.66,574.27,574.27,576.85,579.24,584.99,594.01,602.63

45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0

-721.36,-685.56,-649.95,-616.27,-581.07,-546.29,-512.81,-478.51

573.73,574.14,574.21,576.69,579.07,585.01,593.96,602.54

46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0

-721.51,-685.55,-650.39,-616.01,-581.08,-546.15,-512.4,-478.51

573.7,574.21,574.42,576.55,579.0,584.85,593.65,602.53

47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0

-721.54,-685.61,-650.59,-616.0,-581.14,-545.7,-512.29,-478.54

573.73,574.21,574.52,576.56,578.85,584.45,593.51,602.58

48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0

-721.27,-685.6,-650.57,-616.15,-581.03,-545.47,-512.0,-478.45

573.69,574.03,574.48,576.51,578.84,584.22,593.13,602.72

49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0

-721.02,-685.63,-650.41,-615.96,-580.79,-545.29,-511.77,-478.71

573.78,573.88,574.37,576.41,578.6,584.05,593.01,602.77

50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0

-720.89,-685.79,-650.58,-616.14,-580.71,-545.12,-511.73,-478.73

573.78,573.79,574.56,576.39,578.5,583.85,592.91,602.74

51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0

-720.8,-686.04,-650.73,-615.96,-580.65,-545.12,-511.84,-478.65

573.72,573.93,574.52,576.32,578.44,583.83,593.0,602.63

52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0

-720.85,-685.9,-650.73,-615.81,-580.64,-545.18,-512.05,-478.42

573.73,573.83,574.51,576.19,578.41,583.87,593.18,602.39

53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0

-721.05,-685.78,-650.68,-615.63,-580.71,-545.23,-512.23,-478.19

573.74,573.84,574.47,576.05,578.45,583.89,593.33,602.11

54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0

-721.27,-685.33,-650.6,-615.43,-580.9,-545.11,-512.17,-478.23

573.47,573.96,574.42,575.91,578.6,583.71,593.28,602.11

55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0

-721.37,-685.4,-649.96,-615.23,-581.06,-545.38,-512.1,-478.1

573.51,574.03,574.09,575.78,578.74,583.96,593.23,602.05

56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0

-722.31,-685.81,-649.87,-615.1,-581.09,-546.16,-511.83,-478.42

573.93,573.97,574.61,575.72,578.8,584.77,593.04,602.46

57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0

-721.57,-686.03,-649.9,-615.66,-580.94,-546.19,-511.94,-478.48

573.95,574.04,574.16,576.21,578.72,584.95,593.18,602.8

58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0

-721.75,-685.9,-650.33,-615.84,-580.85,-546.31,-511.88,-478.59

573.86,574.27,574.32,576.38,578.68,584.97,593.18,602.81

59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0

-721.16,-685.65,-650.69,-616.05,-580.91,-545.91,-511.91,-478.59

573.71,573.92,574.6,576.62,578.79,584.58,593.27,602.87

60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0

-720.95,-685.12,-651.1,-616.28,-580.89,-545.89,-511.95,-478.53

573.32,573.83,574.86,576.75,578.84,584.72,593.39,602.88

61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0

-721.25,-684.94,-650.41,-616.26,-581.05,-545.96,-512.01,-478.59

573.32,574.02,574.59,576.81,579.02,584.86,593.53,602.88

62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0

-721.48,-685.04,-650.48,-616.2,-581.27,-546.06,-511.9,-478.79

573.42,574.21,574.62,576.84,579.27,585.08,593.52,603.31

63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0

-721.24,-685.27,-650.34,-616.16,-581.53,-546.16,-512.38,-478.7

573.6,574.11,574.6,576.97,579.55,585.26,593.96,603.37

64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0

-721.16,-685.55,-650.37,-615.72,-581.09,-545.65,-511.81,-478.34

573.85,574.05,574.75,576.67,579.42,584.97,593.96,603.19

65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0

-720.99,-685.53,-650.49,-615.62,-581.01,-546.07,-511.94,-478.07

573.86,573.97,574.88,576.67,579.46,585.3,594.17,603.02

66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0

-720.87,-685.52,-650.66,-615.71,-580.85,-545.84,-511.89,-478.08

573.88,573.93,575.05,576.82,579.45,585.31,594.23,603.14

67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0

-720.73,-685.48,-650.66,-615.71,-580.8,-545.59,-511.31,-478.06

573.86,573.92,575.12,576.83,579.5,585.28,593.93,603.22

68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0

-720.48,-685.38,-650.74,-615.58,-580.6,-545.34,-511.57,-478.08

573.75,573.91,575.24,576.88,579.47,585.19,594.12,603.39

69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0

-720.4,-685.16,-650.69,-615.78,-580.4,-545.33,-511.84,-478.25

573.75,573.81,575.28,577.11,579.45,585.27,594.31,603.86

70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0

-720.46,-684.8,-650.93,-615.45,-580.32,-545.28,-512.04,-478.54

573.65,573.83,575.52,577.03,579.5,585.49,594.6,604.01

71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0

-720.62,-684.87,-650.94,-615.3,-580.41,-545.17,-512.22,-478.49

573.63,573.96,575.59,577.07,579.71,585.54,594.83,604.0

72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0

-721.02,-684.48,-650.29,-615.12,-580.37,-545.44,-512.32,-478.21

573.58,574.23,575.19,577.08,580.04,585.72,595.02,603.83

73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0

-720.98,-684.36,-649.92,-615.34,-580.95,-545.62,-512.03,-478.61

573.57,574.23,575.07,577.37,580.49,585.88,594.89,604.15

74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0

-720.91,-683.99,-649.63,-615.56,-581.73,-545.59,-512.28,-478.38

573.5,574.22,574.93,577.55,581.12,586.11,595.28,604.18

75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0

-720.78,-684.32,-649.79,-615.66,-581.4,-545.6,-512.3,-478.27

573.64,574.16,575.06,577.72,581.12,586.34,595.49,604.31

76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0

-720.71,-684.46,-649.52,-615.64,-581.2,-545.59,-512.29,-478.16

573.76,574.15,575.27,577.85,581.18,586.51,595.69,604.41

77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0

-720.69,-685.51,-649.41,-616.08,-580.84,-545.97,-511.99,-477.78

574.17,574.5,575.37,578.12,581.05,586.92,595.64,604.39

78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0

-720.28,-685.11,-649.85,-614.91,-580.44,-545.89,-511.84,-478.18

574.05,574.62,575.88,578.12,581.39,587.29,595.67,604.43

79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0

-720.9,-685.21,-649.98,-614.58,-580.62,-545.73,-512.16,-478.8

574.48,574.81,576.13,578.21,581.87,587.39,595.93,605.03

80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0

-720.85,-685.17,-649.73,-614.66,-580.83,-545.49,-512.32,-479.17

574.49,574.83,576.2,578.43,582.28,587.35,596.13,605.42

81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0

-720.51,-684.66,-650.29,-615.37,-581.46,-545.24,-512.49,-478.58

574.46,574.85,576.74,579.41,583.33,587.64,596.6,604.96

82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0

-720.56,-684.32,-649.83,-615.2,-581.24,-545.32,-512.18,-478.42

574.53,574.73,576.85,579.5,583.41,587.93,596.46,604.7

83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0

-720.83,-684.33,-649.93,-614.82,-580.1,-545.62,-511.81,-478.38

574.74,574.91,577.12,579.62,583.02,588.26,596.01,604.35

84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0

-720.98,-684.57,-649.96,-614.42,-580.25,-545.86,-511.61,-478.13

574.93,575.27,577.47,579.7,583.65,588.8,595.93,604.16

85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0

-720.6,-684.67,-649.97,-614.26,-580.35,-546.12,-511.63,-478.09

574.8,575.45,577.65,579.8,584.01,589.17,596.18,604.17

86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0

-720.02,-684.76,-650.21,-614.18,-580.36,-545.96,-511.54,-478.16

574.53,575.61,577.9,579.95,584.27,589.17,596.21,604.32

87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0

-719.9,-684.86,-650.12,-614.19,-580.43,-545.71,-511.63,-478.39

574.51,575.78,577.99,580.18,584.65,589.25,596.48,604.64

88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0

-719.81,-685.21,-649.72,-614.66,-580.11,-545.72,-511.96,-478.48

574.57,576.03,577.95,580.78,584.66,589.48,596.96,604.84

89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0

-719.82,-685.13,-649.27,-614.74,-579.92,-545.45,-512.14,-478.37

574.62,576.01,577.76,581.18,584.71,589.65,597.18,604.87

90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0

-719.45,-685.15,-649.07,-614.87,-579.73,-545.76,-512.11,-478.34

574.43,576.05,577.72,581.44,584.81,590.18,597.45,604.93

91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0

-719.25,-684.91,-648.88,-614.97,-579.51,-545.8,-512.09,-478.22

574.34,576.08,577.81,581.69,584.91,590.26,597.61,604.96

92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0

-720.58,-683.81,-649.21,-614.4,-579.08,-545.89,-512.05,-477.95

575.31,575.89,578.64,581.77,585.42,591.2,598.24,605.21

93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0

-720.21,-683.42,-649.44,-614.6,-579.41,-546.17,-512.12,-477.91

575.15,575.77,578.92,582.22,585.93,591.5,598.51,605.39

94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0

-720.04,-683.23,-649.44,-614.86,-579.27,-545.93,-512.26,-478.02

575.09,575.76,579.07,582.57,586.18,591.5,598.78,605.58

95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0

-719.48,-683.24,-649.15,-614.73,-578.95,-545.93,-512.28,-478.19

574.81,575.86,579.07,582.78,586.29,591.74,598.89,605.81

96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0

-719.52,-683.83,-648.43,-613.62,-579.19,-546.31,-511.59,-478.13

574.97,576.5,579.09,582.65,587.21,592.73,598.93,606.3

97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0

-719.67,-684.43,-648.37,-613.52,-579.62,-546.26,-511.77,-477.92

575.14,576.94,579.22,582.87,587.77,593.05,599.34,606.27

98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0

-719.79,-684.25,-648.39,-613.51,-579.43,-546.28,-511.69,-477.98

575.3,577.09,579.4,583.11,588.02,593.33,599.44,606.54

99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0

-719.38,-684.41,-648.26,-613.81,-579.48,-546.28,-511.76,-478.23

575.15,577.34,579.52,583.58,588.39,593.54,599.67,606.88

100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0

-719.55,-683.33,-648.19,-614.26,-579.45,-546.66,-512.0,-478.57

575.39,577.0,579.89,584.3,588.72,594.32,600.21,607.54

101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0

-719.47,-683.5,-647.72,-614.24,-579.43,-546.71,-511.69,-478.68

575.41,577.12,579.73,584.52,589.04,594.66,600.28,607.92

102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0

-719.76,-683.64,-647.75,-614.18,-579.07,-546.97,-511.46,-478.71

575.65,577.23,579.87,584.72,589.15,595.15,600.26,608.17

103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0

-719.82,-683.33,-647.61,-614.0,-579.01,-547.04,-511.26,-478.61

575.77,577.25,579.94,584.85,589.4,595.42,600.34,608.29

104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0

-719.98,-683.22,-647.56,-613.9,-578.85,-546.93,-511.1,-478.72

575.95,577.36,580.1,585.04,589.58,595.66,600.49,608.58

105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0

-719.91,-683.19,-647.45,-613.75,-579.08,-546.4,-511.12,-478.63

575.96,577.48,580.32,585.15,590.1,595.51,600.72,608.64

106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0

-719.41,-683.23,-647.34,-613.38,-579.03,-546.17,-511.44,-478.41

575.73,577.65,580.44,585.15,590.33,595.53,601.25,608.56

107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0

-718.99,-682.73,-647.4,-613.34,-579.07,-546.35,-511.94,-478.45

575.5,577.57,580.72,585.35,590.62,595.7,601.44,608.66

108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0

-718.54,-683.29,-647.72,-613.36,-579.42,-546.47,-512.08,-478.59

575.25,577.9,580.95,585.56,591.09,596.11,601.82,608.79

109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0

-718.58,-683.31,-647.77,-613.42,-579.31,-546.48,-511.85,-478.77

575.32,578.01,581.16,585.93,591.38,596.34,601.87,608.94

110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0

-718.41,-683.23,-647.65,-613.44,-579.34,-546.69,-511.89,-478.82

575.31,578.07,581.24,586.06,591.72,596.79,602.09,609.09

111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0

-718.35,-683.48,-647.68,-613.12,-579.4,-546.93,-512.04,-479.18

575.33,578.3,581.49,586.09,592.0,597.14,602.55,609.7

112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0

-718.13,-683.34,-647.54,-613.07,-579.76,-546.86,-512.7,-478.87

575.27,578.44,581.62,586.32,592.54,597.5,603.56,609.84

113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0

-718.78,-683.57,-647.34,-612.76,-578.96,-546.78,-512.53,-478.74

575.86,578.86,581.82,586.58,592.43,597.99,603.74,610.03

114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0

-718.75,-683.7,-647.21,-612.64,-578.77,-546.75,-512.38,-478.49

575.92,579.06,581.91,586.72,592.75,598.17,603.75,609.82

115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0

-718.6,-683.63,-647.23,-612.2,-578.61,-547.12,-512.47,-478.44

575.9,579.12,582.08,586.78,592.88,598.65,603.97,609.82

116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0

-718.91,-682.8,-647.81,-612.91,-578.51,-548.21,-512.27,-478.42

576.2,578.77,582.69,587.55,593.5,599.75,604.02,609.88

117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0

-718.9,-682.47,-647.73,-612.92,-578.61,-548.05,-512.14,-478.32

576.25,578.68,582.9,587.8,593.89,599.83,603.97,609.83

118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0

-718.73,-682.24,-647.78,-612.99,-578.34,-547.49,-512.19,-478.22

576.23,578.69,583.15,588.11,594.01,599.78,604.11,609.75

119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0

-718.48,-682.59,-647.41,-613.49,-578.81,-547.53,-512.12,-478.32

576.14,578.92,583.14,588.64,594.43,600.03,604.14,609.9

120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0

-718.16,-682.61,-647.61,-613.16,-578.96,-547.51,-512.31,-478.25

575.99,579.03,583.39,588.67,594.8,600.18,604.48,609.93

121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0

-717.73,-682.35,-647.56,-612.96,-579.13,-547.5,-512.7,-478.25

575.78,579.02,583.48,588.68,595.19,600.34,604.98,609.95

122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0

-717.36,-682.46,-647.29,-612.99,-579.03,-547.73,-512.65,-478.16

575.58,579.13,583.48,588.9,595.27,600.69,605.03,609.89

123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0

-717.12,-682.63,-647.29,-613.01,-578.9,-547.78,-512.51,-478.4

575.46,579.34,583.59,589.06,595.48,600.92,604.99,610.44

124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0

-717.12,-682.83,-647.42,-613.08,-578.92,-547.52,-511.99,-478.44

575.52,579.53,583.64,589.3,595.64,601.05,604.69,610.49

125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0

-717.37,-682.76,-647.11,-612.96,-578.95,-547.13,-512.12,-478.65

575.73,579.6,583.67,589.45,595.91,600.9,604.84,610.6

126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0

-717.81,-682.64,-647.39,-612.82,-578.92,-546.77,-512.19,-478.59

576.06,579.63,583.94,589.55,596.16,600.92,605.08,610.65

127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0

-717.89,-682.11,-647.34,-612.73,-578.97,-547.34,-512.85,-478.61

576.17,579.55,584.24,589.68,596.45,601.44,605.81,610.83

128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0

-718.09,-681.69,-647.33,-612.63,-578.62,-547.25,-512.65,-478.65

576.32,579.37,584.38,589.8,596.38,601.63,606.11,611.03

129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0

-718.07,-681.76,-646.6,-612.66,-578.6,-547.47,-513.08,-478.7

576.34,579.51,584.26,589.98,596.57,601.91,606.51,611.24

130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0

-717.07,-681.83,-646.66,-613.28,-578.55,-547.88,-513.22,-478.63

